region_name,longitude,latitude,time_period,mmm,prob_dhw_4,prob_dhw_8,no_dhw_days_4,no_dhw_days_8,seas_sst_var,int_sst_var,trend_ann_sst,p_value
Polynesia,-146.77,-15.68,1985-2019,29.2737976540972,0,0,0,0,0.91,0.278,0.007,0.218
Polynesia,-146.74,-15.68,1985-2019,29.2540136282554,0,0,0,0,0.896,0.277,0.007,0.219
Polynesia,-146.73,-15.68,1985-2019,29.2425100647095,0,0,0,0,0.888,0.277,0.007,0.219
Polynesia,-146.72,-15.68,1985-2019,29.2305777956663,0,0,0,0,0.878,0.277,0.007,0.219
Polynesia,-146.71,-15.68,1985-2019,29.2226270926285,0,0,0,0,0.866,0.276,0.007,0.22
Polynesia,-146.89,-15.67,1985-2019,29.1612150989804,0,0,0,0,0.805,0.283,0.007,0.206
Polynesia,-146.88,-15.67,1985-2019,29.1742749927654,0,0,0,0,0.817,0.282,0.007,0.209
Polynesia,-146.87,-15.67,1985-2019,29.1913783847953,0,0,0,0,0.831,0.282,0.007,0.211
Polynesia,-146.86,-15.67,1985-2019,29.2106670313514,0,0,0,0,0.846,0.282,0.007,0.213
Polynesia,-146.85,-15.67,1985-2019,29.232265357549,0,0,0,0,0.861,0.282,0.007,0.215
Polynesia,-146.84,-15.67,1985-2019,29.2507365071517,0,0,0,0,0.874,0.281,0.007,0.216
Polynesia,-146.83,-15.67,1985-2019,29.2651351254613,0,0,0,0,0.885,0.281,0.007,0.217
Polynesia,-146.82,-15.67,1985-2019,29.2735128808438,0,0,0,0,0.893,0.281,0.007,0.217
Polynesia,-146.81,-15.67,1985-2019,29.2763888384457,0,0,0,0,0.898,0.28,0.007,0.219
Polynesia,-146.8,-15.67,1985-2019,29.272781255281,0,0,0,0,0.9,0.28,0.007,0.22
Polynesia,-146.79,-15.67,1985-2019,29.2659510861628,0,0,0,0,0.899,0.279,0.007,0.221
Polynesia,-146.78,-15.67,1985-2019,29.2590865339037,0,0,0,0,0.897,0.279,0.007,0.222
Polynesia,-146.77,-15.67,1985-2019,29.2522357534121,0,0,0,0,0.893,0.278,0.007,0.222
Polynesia,-146.76,-15.67,1985-2019,29.246017652705,0,0,0,0,0.888,0.278,0.007,0.222
Polynesia,-146.75,-15.67,1985-2019,29.2387309356772,0,0,0,0,0.881,0.278,0.007,0.222
Polynesia,-146.74,-15.67,1985-2019,29.2304301605311,0,0,0,0,0.874,0.278,0.007,0.221
Polynesia,-146.73,-15.67,1985-2019,29.2211232397929,0,0,0,0,0.864,0.278,0.007,0.22
Polynesia,-146.72,-15.67,1985-2019,29.2117054004582,0,0,0,0,0.854,0.277,0.007,0.22
Polynesia,-146.89,-15.66,1985-2019,29.1619123990378,0,0,0,0,0.802,0.283,0.007,0.21
Polynesia,-146.88,-15.66,1985-2019,29.1746801215416,0,0,0,0,0.813,0.283,0.007,0.212
Polynesia,-146.87,-15.66,1985-2019,29.1885996046383,0,0,0,0,0.825,0.283,0.007,0.214
Polynesia,-146.86,-15.66,1985-2019,29.2060033629995,0,0,0,0,0.839,0.282,0.007,0.217
Polynesia,-146.85,-15.66,1985-2019,29.2233946355669,0,0,0,0,0.852,0.282,0.007,0.219
Polynesia,-146.84,-15.66,1985-2019,29.2388026916345,0,0,0,0,0.864,0.282,0.007,0.22
Polynesia,-146.83,-15.66,1985-2019,29.2506644565717,0,0,0,0,0.874,0.282,0.007,0.221
Polynesia,-146.82,-15.66,1985-2019,29.2558549136572,0,0,0,0,0.88,0.282,0.007,0.221
Polynesia,-146.81,-15.66,1985-2019,29.2566243179794,0,0,0,0,0.884,0.281,0.007,0.223
Polynesia,-146.8,-15.66,1985-2019,29.251918822872,0,0,0,0,0.884,0.281,0.007,0.224
Polynesia,-146.79,-15.66,1985-2019,29.2450300648304,0,0,0,0,0.882,0.28,0.007,0.225
Polynesia,-146.78,-15.66,1985-2019,29.2375103420971,0,0,0,0,0.877,0.28,0.007,0.225
Polynesia,-146.77,-15.66,1985-2019,29.2317168122526,0,0,0,0,0.871,0.279,0.007,0.226
Polynesia,-146.76,-15.66,1985-2019,29.2255093318246,0,0,0,0,0.865,0.279,0.007,0.225
Polynesia,-146.75,-15.66,1985-2019,29.2183152780091,0,0,0,0,0.857,0.279,0.007,0.225
Polynesia,-146.74,-15.66,1985-2019,29.2111679758736,0,0,0,0,0.85,0.279,0.007,0.225
Polynesia,-146.88,-15.65,1985-2019,29.1719280911569,0,0,0,0,0.807,0.283,0.007,0.215
Polynesia,-146.87,-15.65,1985-2019,29.1839612466506,0,0,0,0,0.818,0.283,0.007,0.217
Polynesia,-146.86,-15.65,1985-2019,29.1971947988365,0,0,0,0,0.829,0.283,0.007,0.219
Polynesia,-146.85,-15.65,1985-2019,29.2104954918622,0,0,0,0,0.84,0.283,0.007,0.221
Polynesia,-146.84,-15.65,1985-2019,29.2211833205166,0,0,0,0,0.85,0.282,0.007,0.222
Polynesia,-146.83,-15.65,1985-2019,29.2299545490545,0,0,0,0,0.858,0.282,0.007,0.224
Polynesia,-146.82,-15.65,1985-2019,29.2330496609187,0,0,0,0,0.863,0.282,0.007,0.225
Polynesia,-146.81,-15.65,1985-2019,29.2327065730442,0,0,0,0,0.865,0.282,0.007,0.226
Polynesia,-146.8,-15.65,1985-2019,29.2290272384237,0,0,0,0,0.864,0.281,0.007,0.227
Polynesia,-146.79,-15.65,1985-2019,29.2236255697574,0,0,0,0,0.861,0.281,0.006,0.229
Polynesia,-146.78,-15.65,1985-2019,29.2193057698254,0,0,0,0,0.855,0.28,0.006,0.229
Polynesia,-146.86,-15.64,1985-2019,29.1874081891953,0,0,0,0,0.817,0.283,0.007,0.221
Polynesia,-146.85,-15.64,1985-2019,29.1960072113901,0,0,0,0,0.826,0.283,0.007,0.223
Polynesia,-146.84,-15.64,1985-2019,29.2036811862802,0,0,0,0,0.834,0.283,0.006,0.226
Polynesia,-146.83,-15.64,1985-2019,29.209313661233,0,0,0,0,0.84,0.283,0.006,0.227
Polynesia,-146.82,-15.64,1985-2019,29.2113612322961,0,0,0,0,0.844,0.283,0.006,0.228
Polynesia,-146.81,-15.64,1985-2019,29.2108989653619,0,0,0,0,0.845,0.282,0.006,0.229
Polynesia,-146.8,-15.64,1985-2019,29.2098853144455,0,0,0,0,0.843,0.282,0.006,0.23
Polynesia,-173.63,-15.63,1985-2019,29.2630484048218,0,0,0,0,0.793,0.24,0.018,0.001
Polynesia,-173.62,-15.63,1985-2019,29.2654955050958,0,0,0,0,0.793,0.24,0.018,0.001
Polynesia,-173.61,-15.63,1985-2019,29.2678674645745,0,0,0,0,0.792,0.24,0.018,0.001
Polynesia,-146.84,-15.63,1985-2019,29.1883213205926,0,0,0,0,0.818,0.283,0.006,0.229
Polynesia,-146.83,-15.63,1985-2019,29.1907378001951,0,0,0,0,0.822,0.283,0.006,0.23
Polynesia,-146.82,-15.63,1985-2019,29.1928005040336,0,0,0,0,0.825,0.283,0.006,0.231
Polynesia,-145.52,-15.63,1985-2019,29.0307276297138,0,0,0,0,0.789,0.296,0.006,0.24
Polynesia,-145.51,-15.63,1985-2019,29.02666989102,0,0,0,0,0.789,0.296,0.006,0.241
Polynesia,-145.5,-15.63,1985-2019,29.0215303175742,0,0,0,0,0.785,0.295,0.006,0.242
Polynesia,-145.49,-15.63,1985-2019,29.0175060855704,0,0,0,0,0.78,0.295,0.006,0.241
Polynesia,-173.64,-15.62,1985-2019,29.2616055364172,0,0,0,0,0.792,0.241,0.018,0.001
Polynesia,-173.63,-15.62,1985-2019,29.2651665388385,0,0,0,0,0.792,0.24,0.018,0.001
Polynesia,-173.62,-15.62,1985-2019,29.2674242637906,0,0,0,0,0.792,0.24,0.018,0.001
Polynesia,-173.61,-15.62,1985-2019,29.2698090009249,0,0,0,0,0.791,0.24,0.018,0.001
Polynesia,-146.38,-15.62,1985-2019,29.1068730055759,0,0,0,0,0.803,0.284,0.006,0.242
Polynesia,-146.37,-15.62,1985-2019,29.1090711743234,0,0,0,0,0.807,0.284,0.006,0.244
Polynesia,-146.36,-15.62,1985-2019,29.111605869452,0,0,0,0,0.81,0.284,0.006,0.247
Polynesia,-146.35,-15.62,1985-2019,29.1129594114148,0,0,0,0,0.811,0.284,0.006,0.249
Polynesia,-146.34,-15.62,1985-2019,29.1144454972333,0,0,0,0,0.811,0.285,0.006,0.251
Polynesia,-146.33,-15.62,1985-2019,29.1139639435237,0,0,0,0,0.809,0.285,0.006,0.254
Polynesia,-145.54,-15.62,1985-2019,29.0419939748901,0,0,0,0,0.797,0.296,0.007,0.238
Polynesia,-145.53,-15.62,1985-2019,29.0428017962101,0,0,0,0,0.802,0.296,0.006,0.24
Polynesia,-145.52,-15.62,1985-2019,29.040891272676,0,0,0,0,0.804,0.296,0.006,0.243
Polynesia,-145.51,-15.62,1985-2019,29.0355293119436,0,0,0,0,0.802,0.295,0.006,0.244
Polynesia,-145.5,-15.62,1985-2019,29.0283686141489,0,0,0,0,0.797,0.295,0.006,0.244
Polynesia,-145.49,-15.62,1985-2019,29.0211921480155,0,0,0,0,0.789,0.295,0.006,0.243
Polynesia,-173.63,-15.61,1985-2019,29.2672842652401,0,0,0,0,0.791,0.241,0.018,0.001
Polynesia,-173.62,-15.61,1985-2019,29.2685342091099,0,0,0,0,0.79,0.24,0.018,0.001
Polynesia,-173.61,-15.61,1985-2019,29.2709831411886,0,0,0,0,0.79,0.24,0.018,0.001
Polynesia,-146.39,-15.61,1985-2019,29.1197778375656,0,0,0,0,0.811,0.284,0.006,0.238
Polynesia,-146.38,-15.61,1985-2019,29.125638269346,0,0,0,0,0.818,0.284,0.006,0.241
Polynesia,-146.37,-15.61,1985-2019,29.1318476221446,0,0,0,0,0.823,0.284,0.006,0.243
Polynesia,-146.36,-15.61,1985-2019,29.1374496637428,0,0,0,0,0.827,0.284,0.006,0.246
Polynesia,-146.35,-15.61,1985-2019,29.1398061469225,0,0,0,0,0.829,0.285,0.006,0.249
Polynesia,-146.34,-15.61,1985-2019,29.1390993889269,0,0,0,0,0.828,0.285,0.006,0.252
Polynesia,-146.33,-15.61,1985-2019,29.1349539403641,0,0,0,0,0.825,0.286,0.006,0.255
Polynesia,-146.32,-15.61,1985-2019,29.1263545265057,0,0,0,0,0.82,0.286,0.006,0.256
Polynesia,-145.55,-15.61,1985-2019,29.0494248548776,0,0,0,0,0.804,0.297,0.007,0.239
Polynesia,-145.54,-15.61,1985-2019,29.0562765809533,0,0,0,0,0.813,0.296,0.006,0.241
Polynesia,-145.53,-15.61,1985-2019,29.0622442691871,0,0,0,0,0.818,0.296,0.006,0.244
Polynesia,-145.52,-15.61,1985-2019,29.0598884794534,0,0,0,0,0.82,0.295,0.006,0.246
Polynesia,-145.51,-15.61,1985-2019,29.0515828053569,0,0,0,0,0.817,0.295,0.006,0.247
Polynesia,-145.5,-15.61,1985-2019,29.0403130496081,0,0,0,0,0.81,0.295,0.006,0.247
Polynesia,-145.49,-15.61,1985-2019,29.0279069489195,0,0,0,0,0.799,0.295,0.006,0.246
Polynesia,-146.4,-15.6,1985-2019,29.1307565412151,0,0,0,0,0.816,0.284,0.006,0.233
Polynesia,-146.39,-15.6,1985-2019,29.1396079140209,0,0,0,0,0.825,0.284,0.006,0.236
Polynesia,-146.38,-15.6,1985-2019,29.1517316487191,0,0,0,0,0.833,0.284,0.006,0.239
Polynesia,-146.33,-15.6,1985-2019,29.1620041604993,0,0,0,0,0.842,0.286,0.006,0.255
Polynesia,-146.32,-15.6,1985-2019,29.1493321200099,0,0,0,0,0.836,0.287,0.006,0.257
Polynesia,-146.31,-15.6,1985-2019,29.1364576705952,0,0,0,0,0.829,0.287,0.006,0.259
Polynesia,-145.56,-15.6,1985-2019,29.0537967729523,0.03,0,30,0,0.808,0.298,0.007,0.24
Polynesia,-145.55,-15.6,1985-2019,29.0658576537273,0.03,0,30,0,0.819,0.297,0.006,0.241
Polynesia,-145.54,-15.6,1985-2019,29.0770396106309,0.03,0,30,0,0.829,0.296,0.006,0.243
Polynesia,-145.51,-15.6,1985-2019,29.069756102373,0,0,0,0,0.832,0.295,0.006,0.251
Polynesia,-145.5,-15.6,1985-2019,29.0532365699446,0,0,0,0,0.822,0.295,0.006,0.25
Polynesia,-145.49,-15.6,1985-2019,29.0366637118165,0,0,0,0,0.808,0.295,0.006,0.249
Polynesia,-146.41,-15.59,1985-2019,29.138230238421,0,0,0,0,0.817,0.284,0.006,0.231
Polynesia,-146.4,-15.59,1985-2019,29.1503531278687,0,0,0,0,0.828,0.285,0.006,0.232
Polynesia,-146.39,-15.59,1985-2019,29.165556290764,0,0,0,0,0.838,0.285,0.006,0.235
Polynesia,-146.32,-15.59,1985-2019,29.179334081784,0,0,0,0,0.854,0.287,0.006,0.259
Polynesia,-146.31,-15.59,1985-2019,29.1622653922895,0,0,0,0,0.847,0.288,0.006,0.26
Polynesia,-146.3,-15.59,1985-2019,29.1473644119498,0,0,0,0,0.838,0.288,0.006,0.263
Polynesia,-146.29,-15.59,1985-2019,29.1344802943253,0,0,0,0,0.83,0.288,0.006,0.265
Polynesia,-145.57,-15.59,1985-2019,29.0548236895166,0,0,0,0,0.808,0.298,0.006,0.242
Polynesia,-145.56,-15.59,1985-2019,29.0699895601762,0,0,0,0,0.822,0.297,0.006,0.242
Polynesia,-145.55,-15.59,1985-2019,29.0860819408646,0.03,0,32,0,0.834,0.296,0.006,0.244
Polynesia,-145.54,-15.59,1985-2019,29.1000604195191,0.03,0,32,0,0.844,0.295,0.006,0.247
Polynesia,-145.5,-15.59,1985-2019,29.0639704185965,0,0,0,0,0.832,0.295,0.006,0.251
Polynesia,-145.49,-15.59,1985-2019,29.0454152612409,0,0,0,0,0.816,0.295,0.006,0.249
Polynesia,-146.42,-15.58,1985-2019,29.1402622587337,0,0,0,0,0.814,0.285,0.006,0.228
Polynesia,-146.41,-15.58,1985-2019,29.1545454210216,0,0,0,0,0.828,0.285,0.006,0.23
Polynesia,-146.4,-15.58,1985-2019,29.171849221011,0,0,0,0,0.84,0.285,0.006,0.231
Polynesia,-146.31,-15.58,1985-2019,29.1942784149426,0,0,0,0,0.864,0.288,0.006,0.262
Polynesia,-146.3,-15.58,1985-2019,29.1762803674498,0,0,0,0,0.857,0.288,0.006,0.265
Polynesia,-146.29,-15.58,1985-2019,29.1592379833007,0,0,0,0,0.849,0.288,0.006,0.268
Polynesia,-146.28,-15.58,1985-2019,29.1452361782201,0,0,0,0,0.841,0.288,0.006,0.27
Polynesia,-146.27,-15.58,1985-2019,29.1345797556474,0,0,0,0,0.833,0.288,0.006,0.273
Polynesia,-146.26,-15.58,1985-2019,29.1270356819191,0,0,0,0,0.825,0.288,0.006,0.275
Polynesia,-146.25,-15.58,1985-2019,29.1204050166888,0,0,0,0,0.816,0.288,0.006,0.277
Polynesia,-145.58,-15.58,1985-2019,29.0529222719433,0,0,0,0,0.807,0.298,0.006,0.245
Polynesia,-145.57,-15.58,1985-2019,29.0688867680977,0.03,0,30,0,0.821,0.297,0.006,0.245
Polynesia,-145.56,-15.58,1985-2019,29.0901420053923,0.03,0,30,0,0.836,0.296,0.006,0.246
Polynesia,-145.54,-15.58,1985-2019,29.1222270477621,0,0,0,0,0.857,0.295,0.006,0.25
Polynesia,-145.53,-15.58,1985-2019,29.1248598037493,0,0,0,0,0.861,0.294,0.006,0.252
Polynesia,-145.51,-15.58,1985-2019,29.0965316444197,0,0,0,0,0.854,0.294,0.006,0.253
Polynesia,-145.5,-15.58,1985-2019,29.0737317195032,0,0,0,0,0.84,0.295,0.006,0.251
Polynesia,-145.49,-15.58,1985-2019,29.0530845032982,0,0,0,0,0.823,0.295,0.006,0.25
Polynesia,-146.42,-15.57,1985-2019,29.1517596892306,0,0,0,0,0.823,0.285,0.006,0.226
Polynesia,-146.41,-15.57,1985-2019,29.1712359451498,0,0,0,0,0.837,0.285,0.006,0.228
Polynesia,-146.4,-15.57,1985-2019,29.1927188082561,0,0,0,0,0.85,0.285,0.006,0.231
Polynesia,-146.3,-15.57,1985-2019,29.2069687992081,0,0,0,0,0.874,0.288,0.006,0.266
Polynesia,-146.29,-15.57,1985-2019,29.1899986194105,0,0,0,0,0.868,0.288,0.006,0.269
Polynesia,-146.28,-15.57,1985-2019,29.1739724976712,0,0,0,0,0.861,0.289,0.006,0.272
Polynesia,-146.27,-15.57,1985-2019,29.1592927534209,0,0,0,0,0.852,0.289,0.006,0.275
Polynesia,-146.26,-15.57,1985-2019,29.1465487517886,0,0,0,0,0.843,0.289,0.006,0.278
Polynesia,-146.25,-15.57,1985-2019,29.1347673897258,0,0,0,0,0.832,0.288,0.006,0.279
Polynesia,-146.24,-15.57,1985-2019,29.1251619675866,0,0,0,0,0.82,0.288,0.006,0.279
Polynesia,-146.23,-15.57,1985-2019,29.1164877513313,0,0,0,0,0.808,0.288,0.006,0.277
Polynesia,-145.58,-15.57,1985-2019,29.0649330268756,0.03,0,30,0,0.817,0.298,0.006,0.248
Polynesia,-145.57,-15.57,1985-2019,29.0868560016368,0.03,0,32,0,0.834,0.297,0.006,0.249
Polynesia,-145.56,-15.57,1985-2019,29.1099805626808,0.03,0,33,0,0.848,0.296,0.006,0.248
Polynesia,-145.54,-15.57,1985-2019,29.1398070850875,0.03,0,31,0,0.868,0.294,0.006,0.252
Polynesia,-145.53,-15.57,1985-2019,29.1393710484648,0,0,0,0,0.871,0.294,0.006,0.254
Polynesia,-145.52,-15.57,1985-2019,29.1266099993591,0,0,0,0,0.869,0.294,0.006,0.254
Polynesia,-145.51,-15.57,1985-2019,29.1047069912478,0,0,0,0,0.861,0.294,0.006,0.253
Polynesia,-145.5,-15.57,1985-2019,29.0798186836573,0,0,0,0,0.847,0.295,0.006,0.252
Polynesia,-145.49,-15.57,1985-2019,29.0571128419955,0,0,0,0,0.828,0.295,0.006,0.249
Polynesia,-146.43,-15.56,1985-2019,29.1450980413502,0,0,0,0,0.815,0.285,0.007,0.222
Polynesia,-146.42,-15.56,1985-2019,29.1637497119383,0,0,0,0,0.831,0.285,0.007,0.223
Polynesia,-146.41,-15.56,1985-2019,29.1873021234847,0,0,0,0,0.846,0.285,0.006,0.226
Polynesia,-146.4,-15.56,1985-2019,29.2119205899633,0,0,0,0,0.859,0.285,0.006,0.231
Polynesia,-146.37,-15.56,1985-2019,29.2637080281477,0,0,0,0,0.885,0.286,0.006,0.245
Polynesia,-146.32,-15.56,1985-2019,29.2626765630816,0,0,0,0,0.894,0.288,0.006,0.262
Polynesia,-146.25,-15.56,1985-2019,29.1514139507716,0,0,0,0,0.848,0.289,0.006,0.281
Polynesia,-146.24,-15.56,1985-2019,29.1367024165369,0,0,0,0,0.833,0.289,0.006,0.28
Polynesia,-146.23,-15.56,1985-2019,29.1240687014108,0,0,0,0,0.818,0.289,0.006,0.279
Polynesia,-145.59,-15.56,1985-2019,29.0547713114916,0.03,0,30,0,0.809,0.299,0.006,0.251
Polynesia,-145.58,-15.56,1985-2019,29.0774736483951,0.03,0,47,0,0.827,0.298,0.006,0.251
Polynesia,-145.55,-15.56,1985-2019,29.1463707626984,0.03,0,55,0,0.87,0.295,0.006,0.254
Polynesia,-145.54,-15.56,1985-2019,29.1540239335894,0.03,0,59,0,0.877,0.294,0.006,0.254
Polynesia,-145.52,-15.56,1985-2019,29.1344229806973,0.03,0,54,0,0.877,0.294,0.006,0.255
Polynesia,-145.5,-15.56,1985-2019,29.0845631495763,0,0,0,0,0.853,0.294,0.006,0.253
Polynesia,-145.49,-15.56,1985-2019,29.0610367393789,0,0,0,0,0.834,0.295,0.006,0.251
Polynesia,-146.43,-15.55,1985-2019,29.1532445309418,0,0,0,0,0.821,0.285,0.007,0.22
Polynesia,-146.42,-15.55,1985-2019,29.1758493136907,0,0,0,0,0.838,0.285,0.007,0.222
Polynesia,-146.41,-15.55,1985-2019,29.2023512544697,0,0,0,0,0.853,0.285,0.006,0.226
Polynesia,-146.37,-15.55,1985-2019,29.2779543832345,0,0,0,0,0.891,0.286,0.006,0.245
Polynesia,-146.29,-15.55,1985-2019,29.2434925488691,0,0,0,0,0.895,0.288,0.006,0.273
Polynesia,-146.24,-15.55,1985-2019,29.1494025957811,0,0,0,0,0.846,0.289,0.006,0.282
Polynesia,-146.23,-15.55,1985-2019,29.1338235750164,0,0,0,0,0.828,0.289,0.006,0.281
Polynesia,-145.59,-15.55,1985-2019,29.0623683756326,0.03,0,31,0,0.816,0.299,0.006,0.254
Polynesia,-145.58,-15.55,1985-2019,29.0901230772366,0.03,0,33,0,0.835,0.298,0.006,0.254
Polynesia,-145.55,-15.55,1985-2019,29.1596376906581,0.03,0,59,0,0.878,0.295,0.006,0.256
Polynesia,-145.54,-15.55,1985-2019,29.1631421869246,0.03,0,59,0,0.884,0.294,0.006,0.256
Polynesia,-145.53,-15.55,1985-2019,29.1570335656364,0.03,0,59,0,0.886,0.294,0.006,0.257
Polynesia,-145.5,-15.55,1985-2019,29.0894987025805,0,0,0,0,0.86,0.294,0.006,0.255
Polynesia,-145.49,-15.55,1985-2019,29.0641911212097,0,0,0,0,0.841,0.295,0.006,0.253
Polynesia,-146.43,-15.54,1985-2019,29.1625819791135,0,0,0,0,0.826,0.286,0.007,0.219
Polynesia,-146.42,-15.54,1985-2019,29.1880375364532,0,0,0,0,0.844,0.285,0.007,0.221
Polynesia,-146.41,-15.54,1985-2019,29.2175099721534,0,0,0,0,0.859,0.285,0.006,0.225
Polynesia,-146.31,-15.54,1985-2019,29.2804714516465,0,0,0,0,0.906,0.288,0.006,0.265
Polynesia,-146.28,-15.54,1985-2019,29.2446991584433,0,0,0,0,0.899,0.288,0.006,0.278
Polynesia,-146.23,-15.54,1985-2019,29.1425444257138,0,0,0,0,0.838,0.289,0.006,0.283
Polynesia,-146.22,-15.54,1985-2019,29.1291532279332,0,0,0,0,0.818,0.289,0.006,0.28
Polynesia,-145.59,-15.54,1985-2019,29.0677070678046,0.03,0,31,0,0.821,0.299,0.006,0.257
Polynesia,-145.58,-15.54,1985-2019,29.099505187517,0.03,0,31,0,0.841,0.298,0.006,0.258
Polynesia,-145.57,-15.54,1985-2019,29.1312841577653,0.03,0,54,0,0.86,0.297,0.006,0.258
Polynesia,-145.56,-15.54,1985-2019,29.1562465050665,0.03,0,56,0,0.874,0.296,0.006,0.259
Polynesia,-145.55,-15.54,1985-2019,29.1675716349277,0.03,0,58,0,0.884,0.295,0.006,0.259
Polynesia,-145.54,-15.54,1985-2019,29.1697610167885,0.03,0,59,0,0.889,0.295,0.006,0.259
Polynesia,-145.5,-15.54,1985-2019,29.0957326477224,0,0,0,0,0.866,0.295,0.006,0.257
Polynesia,-145.49,-15.54,1985-2019,29.0685231170048,0,0,0,0,0.848,0.295,0.006,0.256
Polynesia,-146.43,-15.53,1985-2019,29.1716923814918,0,0,0,0,0.831,0.286,0.007,0.217
Polynesia,-146.42,-15.53,1985-2019,29.2012570690379,0,0,0,0,0.849,0.286,0.007,0.22
Polynesia,-146.23,-15.53,1985-2019,29.1483223530899,0,0,0,0,0.845,0.289,0.006,0.284
Polynesia,-146.22,-15.53,1985-2019,29.1318362474452,0,0,0,0,0.825,0.289,0.006,0.28
Polynesia,-145.59,-15.53,1985-2019,29.0731074929649,0,0,0,0,0.825,0.3,0.006,0.261
Polynesia,-145.58,-15.53,1985-2019,29.1056644972845,0,0,0,0,0.846,0.299,0.006,0.26
Polynesia,-145.57,-15.53,1985-2019,29.1395300883751,0.03,0,54,0,0.864,0.298,0.006,0.261
Polynesia,-145.56,-15.53,1985-2019,29.1621779168274,0.03,0,58,0,0.878,0.297,0.006,0.261
Polynesia,-145.55,-15.53,1985-2019,29.1725419300299,0.03,0,60,0,0.887,0.296,0.006,0.261
Polynesia,-145.54,-15.53,1985-2019,29.172607870152,0.03,0,59,0,0.892,0.295,0.006,0.26
Polynesia,-145.53,-15.53,1985-2019,29.1646482567015,0.03,0,59,0,0.893,0.295,0.006,0.259
Polynesia,-145.52,-15.53,1985-2019,29.148755968495,0.03,0,60,0,0.891,0.295,0.006,0.259
Polynesia,-145.51,-15.53,1985-2019,29.1271967196471,0.03,0,46,0,0.884,0.295,0.006,0.259
Polynesia,-145.49,-15.53,1985-2019,29.0758355267935,0.03,0,39,0,0.856,0.295,0.006,0.259
Polynesia,-145.48,-15.53,1985-2019,29.0529545188808,0.03,0,39,0,0.838,0.296,0.006,0.258
Polynesia,-146.43,-15.52,1985-2019,29.1823188939978,0,0,0,0,0.836,0.287,0.007,0.216
Polynesia,-146.42,-15.52,1985-2019,29.2131987192657,0,0,0,0,0.854,0.286,0.007,0.218
Polynesia,-146.4,-15.52,1985-2019,29.2714713995242,0,0,0,0,0.882,0.286,0.006,0.226
Polynesia,-146.36,-15.52,1985-2019,29.3078553349586,0,0,0,0,0.905,0.287,0.006,0.245
Polynesia,-146.29,-15.52,1985-2019,29.2718253821707,0,0,0,0,0.909,0.288,0.006,0.274
Polynesia,-146.23,-15.52,1985-2019,29.1504434892985,0,0,0,0,0.851,0.289,0.006,0.283
Polynesia,-146.22,-15.52,1985-2019,29.1333845198386,0,0,0,0,0.83,0.29,0.006,0.281
Polynesia,-145.59,-15.52,1985-2019,29.0751038905645,0.03,0,32,0,0.827,0.3,0.006,0.263
Polynesia,-145.58,-15.52,1985-2019,29.1086644867419,0.03,0,32,0,0.848,0.299,0.006,0.264
Polynesia,-145.57,-15.52,1985-2019,29.141271418698,0.03,0,53,0,0.866,0.298,0.006,0.263
Polynesia,-145.56,-15.52,1985-2019,29.1628002471618,0.03,0,56,0,0.879,0.297,0.006,0.263
Polynesia,-145.55,-15.52,1985-2019,29.1721576041175,0.03,0,57,0,0.888,0.296,0.006,0.262
Polynesia,-145.54,-15.52,1985-2019,29.1712909412752,0.03,0,58,0,0.893,0.296,0.006,0.261
Polynesia,-145.53,-15.52,1985-2019,29.1623543240664,0.03,0,59,0,0.894,0.295,0.006,0.26
Polynesia,-145.5,-15.52,1985-2019,29.1067921861804,0.03,0,47,0,0.876,0.295,0.006,0.261
Polynesia,-145.49,-15.52,1985-2019,29.0837986025681,0.03,0,49,0,0.863,0.296,0.006,0.261
Polynesia,-145.48,-15.52,1985-2019,29.0597168506109,0.03,0,48,0,0.847,0.296,0.006,0.26
Polynesia,-145.47,-15.52,1985-2019,29.037634832944,0.03,0,48,0,0.83,0.296,0.006,0.26
Polynesia,-145.46,-15.52,1985-2019,29.0173498053552,0.03,0,39,0,0.813,0.296,0.006,0.259
Polynesia,-146.44,-15.51,1985-2019,29.1671200583629,0,0,0,0,0.822,0.287,0.007,0.215
Polynesia,-146.43,-15.51,1985-2019,29.1951652453891,0,0,0,0,0.842,0.287,0.007,0.215
Polynesia,-146.42,-15.51,1985-2019,29.2269156672697,0,0,0,0,0.86,0.287,0.007,0.217
Polynesia,-146.41,-15.51,1985-2019,29.2573965577052,0,0,0,0,0.874,0.287,0.007,0.22
Polynesia,-146.23,-15.51,1985-2019,29.1494710156656,0,0,0,0,0.856,0.29,0.006,0.281
Polynesia,-146.22,-15.51,1985-2019,29.1303837544944,0,0,0,0,0.833,0.29,0.006,0.279
Polynesia,-145.59,-15.51,1985-2019,29.0740366816534,0,0,0,0,0.826,0.301,0.006,0.266
Polynesia,-145.58,-15.51,1985-2019,29.1053299686601,0.03,0,47,0,0.847,0.3,0.006,0.266
Polynesia,-145.57,-15.51,1985-2019,29.1369108576143,0.03,0,53,0,0.865,0.299,0.006,0.266
Polynesia,-145.56,-15.51,1985-2019,29.157370666152,0.03,0,55,0,0.878,0.298,0.006,0.265
Polynesia,-145.55,-15.51,1985-2019,29.1656023237301,0.03,0,57,0,0.887,0.297,0.006,0.263
Polynesia,-145.54,-15.51,1985-2019,29.1648766054232,0.03,0,57,0,0.892,0.296,0.006,0.262
Polynesia,-145.53,-15.51,1985-2019,29.1560034025434,0.03,0,60,0,0.893,0.296,0.006,0.262
