"site","quadrat","ID","spec_1","ID_1","area_1","spec_2","ID_2","area_2","state","rel_change","dia","comparison"
"HAA","19","2","Acropora","2  ",1.97,"Acropora","1  ",15.86,"survived",7.0507614213198,1.58375563239039,"2016_2018"
"HAA","19","3","Acropora","3  ",5.27,"Acropora","0  ",35.95,"survived",5.82163187855788,2.59036144210693,"2016_2018"
"HAA","19","4","Pocillopora","4  ",12.35,NA,"",0,"died",NA,3.96541402346328,"2016_2018"
"HAA","19","5","Pocillopora","5  ",4.02,NA,"",0,"died",NA,2.26239319523273,"2016_2018"
"HAA","19","6","Pocillopora","6  ",4.55,NA,"",0,"died",NA,2.40691502312504,"2016_2018"
"HAA","19","7","Pocillopora","7  ",3,"Pocillopora","3  ",66.64,"survived",21.2133333333333,1.95441004761168,"2016_2018"
"HAA","19","8","Pocillopora","8  9  ",550.59,"Pocillopora","12  ",1230.12,"survived",1.23418514684248,26.4770270411112,"2016_2018"
"HAA","19","9","Pocillopora","11  ",34.78,"Pocillopora","24  ",98.21,"survived",1.82374928119609,6.65456770691297,"2016_2018"
"HAA","19","10","Pocillopora","12  ",17.01,"Pocillopora","21  ",39.61,"survived",1.32863021751911,4.65379465124377,"2016_2018"
"HAA","19","11","Pocillopora","13  ",53.18,"Pocillopora","16  ",156.15,"survived",1.93625423091388,8.22866204124437,"2016_2018"
"HAA","19","12","Pocillopora","14  ",53.94,"Pocillopora","13  ",90.37,"survived",0.675380051909529,8.28725171833308,"2016_2018"
"HAA","19","13","Pocillopora","15  ",10.9,"Pocillopora","15  ",36.01,"survived",2.30366972477064,3.72536052451481,"2016_2018"
"HAA","19","14","Pocillopora","16  ",86.85,"Pocillopora","14  ",209.28,"survived",1.40967184801382,10.5157431720373,"2016_2018"
"HAA","19","15","Pocillopora","17  ",11.72,"Pocillopora","19  20  ",82.3,"survived",6.0221843003413,3.86294802764626,"2016_2018"
"HAA","19","16","Pocillopora","18  ",28.6,"Pocillopora","28  ",77.33,"survived",1.70384615384615,6.03445531754322,"2016_2018"
"HAA","19","17","Pocillopora","19  ",16.79,"Pocillopora","26  ",65.07,"survived",2.87552114353782,4.62360162169097,"2016_2018"
"HAA","19","18","Pocillopora","20  ",6.1,"Pocillopora","18  ",23.69,"survived",2.88360655737705,2.78689095999189,"2016_2018"
"HAA","19","19","Pocillopora","21  ",8.71,"Pocillopora","29  ",42.08,"survived",3.83122847301952,3.33015261431714,"2016_2018"
"HAA","19","20","Pocillopora","22  ",40.47,"Pocillopora","34  ",97.33,"survived",1.40499135161848,7.17830093931928,"2016_2018"
"HAA","19","21","Pocillopora","23  ",49.76,"Pocillopora","31  ",107.98,"survived",1.17001607717042,7.95967334417825,"2016_2018"
"HAA","19","22","Pocillopora","24  ",1.84,"Pocillopora","32  ",20.67,"survived",10.2336956521739,1.53060797146516,"2016_2018"
"HAA","19","23","Pocillopora","25  ",2.35,"Pocillopora","17  ",11.83,"survived",4.03404255319149,1.7297725082009,"2016_2018"
"HAA","20","0","Pocillopora","0  1  3  ",229.98,"Pocillopora","1  ",605.92,"survived",1.63466388381598,17.1119733081311,"2016_2018"
"HAA","20","1","Pocillopora","2  ",38.94,"Pocillopora","2  ",156.13,"survived",3.00950179763739,7.04130299532602,"2016_2018"
"HAA","20","2","Pocillopora","4  ",56.04,NA,"",0,"died",NA,8.44703167313575,"2016_2018"
"HAA","20","3","Pocillopora","5  ",27.45,"Pocillopora","12  ",87.94,"survived",2.20364298724954,5.91188848871325,"2016_2018"
"HAA","20","4","Pocillopora","6  ",11.91,"Pocillopora","14  ",12.96,"survived",0.0881612090680101,3.89413443242472,"2016_2018"
"HAA","20","5","Pocillopora","7  ",24.59,"Pocillopora","5  ",80.17,"survived",2.26026840178935,5.5954410375803,"2016_2018"
"HAA","20","6","Pocillopora","8  ",16.1,"Pocillopora","10  ",39.62,"survived",1.46086956521739,4.52759943791808,"2016_2018"
"HAA","20","7","Pocillopora","9  ",6.96,"Pocillopora","6  ",33.85,"survived",3.86350574712644,2.97686869568625,"2016_2018"
"HAA","20","8","Pocillopora","10  ",4.25,"Pocillopora","8  ",27.06,"survived",5.36705882352941,2.32621324584064,"2016_2018"
"HAA","20","9","Acropora","11  ",5.13,"Acropora","16  ",53.59,"survived",9.44639376218324,2.55572276753395,"2016_2018"
"HAA","20","10","Pocillopora","12  ",103.15,"Pocillopora","11  ",191.19,"survived",0.853514299563742,11.4601334651666,"2016_2018"
"HAA","20","11","Pocillopora","23  13  ",3.83,"Pocillopora","3  4  ",56.96,"survived",13.8720626631854,2.20828156183392,"2016_2018"
"HAA","20","12","Acropora","14  ",252.77,"Acropora","13  ",556.55,"survived",1.201804011552,17.9398093558072,"2016_2018"
"HAA","20","13","Pocillopora","15  ",4.76,"Pocillopora","23  ",24.79,"survived",4.20798319327731,2.46183269799947,"2016_2018"
"HAA","20","14","Pocillopora","16  ",3.92,"Pocillopora","22  ",40.6,"survived",9.35714285714286,2.23407677024802,"2016_2018"
"HAA","20","15","Pocillopora","17  18  ",100.71,"Pocillopora","26  27  ",252.66,"survived",1.50878760798332,11.3237782806923,"2016_2018"
"HAA","20","16","Pocillopora","19  ",2.71,"Pocillopora","24  ",32.63,"survived",11.0405904059041,1.85754654483603,"2016_2018"
"HAA","20","17","Pocillopora","21  22  ",7.92,"Pocillopora","30  33  ",91.95,"survived",10.6098484848485,3.17554045704074,"2016_2018"
"HAA","20","18","Pocillopora","24  ",4.12,"Pocillopora","0  ",27.63,"survived",5.70631067961165,2.29035956223229,"2016_2018"
"HAA","20","19","Pocillopora","25  ",2.22,"Pocillopora","32  ",25.68,"survived",10.5675675675676,1.68124709347319,"2016_2018"
"HAA","20","20","Pocillopora","26  ",1.08,"Pocillopora","18  ",13.3,"survived",11.3148148148148,1.17264602856701,"2016_2018"
"HAA","20","21","Pocillopora","27  ",3.65,"Pocillopora","19  ",18.24,"survived",3.9972602739726,2.15576537180727,"2016_2018"
"HAA","01","0","Pocillopora","8",66.55,"Pocillopora","0  ",67.98,"survived",0.0214876033057852,9.2051122590724,"2018_2020"
"HAA","01","2","Pocillopora","0",309.49,NA,"",0,"died",NA,19.8508162728913,"2018_2020"
"HAA","01","4","Pocillopora","3",41.72,NA,"",0,"died",NA,7.28831625317885,"2018_2020"
"HAA","01","5","Pocillopora","4",54.87,NA,"",0,"died",NA,8.35838823097003,"2018_2020"
"HAA","01","7","Pocillopora","6",47.12,NA,"",0,"died",NA,7.74564699350034,"2018_2020"
"HAA","01","8","Pocillopora","7",286.54,"Pocillopora","1  2  3  8  9  ",161.94,"survived",-0.43484330285475,19.1006298102553,"2018_2020"
"HAA","01","11","Pocillopora","9",132.67,NA,"",0,"died",NA,12.9969492728107,"2018_2020"
"HAA","01","13","Pocillopora","10",600.01,NA,"",0,"died",NA,27.6397622861801,"2018_2020"
"HAA","01","15","Pocillopora","12",720.4,NA,"",0,"died",NA,30.2859995381894,"2018_2020"
"HAA","01","16","Pocillopora","1",8.69,NA,"",0,"died",NA,3.32632705002809,"2018_2020"
"HAA","01","17","Acropora","2",11.32,NA,"",0,"died",NA,3.79645514215591,"2018_2020"
"HAA","01","18","Acropora","5",2.37,NA,"",0,"died",NA,1.73711764743276,"2018_2020"
"HAA","01","19","Acropora","11",22.19,NA,"",0,"died",NA,5.31537256433387,"2018_2020"
"HAA","01","20","Pocillopora","13",2.79,"Pocillopora","10  ",26.45,"survived",8.48028673835126,1.88476479429427,"2018_2020"
"HAA","01","21","Pocillopora","14",2.9,"Pocillopora","12  ",37.6,"survived",11.9655172413793,1.92156048037317,"2018_2020"
"HAA","01","22","Pocillopora","15",9.68,NA,"",0,"died",NA,3.51069206753261,"2018_2020"
"HAA","01","23","Pocillopora","16",5.73,NA,"",0,"died",NA,2.70104842447011,"2018_2020"
"HAA","01","24","Pocillopora","17",4.87,NA,"",0,"died",NA,2.49011577699918,"2018_2020"
"HAA","02","0","Pocillopora","6",47.86,"Pocillopora","4  ",93.82,"survived",0.960300877559549,7.80623113999482,"2018_2020"
"HAA","02","1","Pocillopora","5",21.75,"Pocillopora","3  ",65.11,"survived",1.9935632183908,5.26241010355424,"2018_2020"
"HAA","02","3","Pocillopora","3",34.78,NA,"",0,"died",NA,6.65456770691297,"2018_2020"
"HAA","02","4","Pocillopora","4",30.78,"Pocillopora","2  ",24.15,"survived",-0.215399610136452,6.26021670447184,"2018_2020"
"HAA","02","5","Pocillopora","13",65.58,"Pocillopora","10  11  ",64.62,"survived",-0.0146386093321134,9.13778142350385,"2018_2020"
"HAA","02","8","Pocillopora","0",38.43,"Pocillopora","0  ",138.37,"survived",2.60057246942493,6.99504079360316,"2018_2020"
"HAA","02","9","Pocillopora","12",46.93,"Pocillopora","9  ",127.17,"survived",1.70978052418496,7.73001499574362,"2018_2020"
"HAA","02","10","Pocillopora","1",4.77,NA,"",0,"died",NA,2.46441729996905,"2018_2020"
"HAA","02","11","Pocillopora","2",4.77,NA,"",0,"died",NA,2.46441729996905,"2018_2020"
"HAA","02","12","Pocillopora","7",2.68,NA,"",0,"died",NA,1.84723630862168,"2018_2020"
"HAA","02","13","Pocillopora","8",4.46,"Pocillopora","6  ",16.4,"survived",2.67713004484305,2.38299147491526,"2018_2020"
"HAA","02","14","Pocillopora","9",7.22,"Pocillopora","7  ",33.19,"survived",3.59695290858726,3.03196133105089,"2018_2020"
"HAA","02","15","Acropora","10",13.37,NA,"",0,"died",NA,4.12591962029184,"2018_2020"
"HAA","02","16","Pocillopora","11",1.88,NA,"",0,"died",NA,1.54715556557901,"2018_2020"
"HAA","02","17","Pocillopora","14",72.07,"Pocillopora","5  ",150.4,"survived",1.08685999722492,9.57926792552871,"2018_2020"
"HAA","02","18","Pocillopora","15",346.38,NA,"",0,"died",NA,21.000588408551,"2018_2020"
"HAA","02","19","Pocillopora","16",3.09,NA,"",0,"died",NA,1.98350956469377,"2018_2020"
"HAA","02","20","Pocillopora","17",2.68,NA,"",0,"died",NA,1.84723630862168,"2018_2020"
"HAA","03","1","Pocillopora","1",296.45,"Pocillopora","1  2  3  ",27.95,"died",-0.905717658964412,19.4281204195552,"2018_2020"
"HAA","03","2","Pocillopora","3",557.86,"Pocillopora","4  ",21.34,"died",-0.961746674792959,26.6512553630398,"2018_2020"
"HAA","03","3","Acropora","4",305.18,NA,"",0,"died",NA,19.7121090769678,"2018_2020"
"HAA","03","4","Pocillopora","5",255.52,"Pocillopora","7  ",279.57,"survived",0.0941217908578584,18.037133044659,"2018_2020"
"HAA","03","5","Pocillopora","9",64.02,"Pocillopora","6  ",221.84,"survived",2.46516713527023,9.02844370054691,"2018_2020"
"HAA","03","7","Pocillopora","2",138.99,NA,"",0,"died",NA,13.3029156323995,"2018_2020"
"HAA","03","8","Pocillopora","8",189.21,"Pocillopora","9  ",44.86,"survived",-0.76290893715977,15.521264583124,"2018_2020"
"HAA","03","10","Pocillopora","10",129.61,"Pocillopora","8  ",53.16,"survived",-0.589846462464316,12.8461892167726,"2018_2020"
"HAA","03","17","Pocillopora","12",61.42,NA,"",0,"died",NA,8.84321055033938,"2018_2020"
"HAA","03","18","Pocillopora","15",45.47,"Pocillopora","12  ",25.96,"survived",-0.429074114800968,7.60882396294643,"2018_2020"
"HAA","03","19","Pocillopora","16",38.35,"Pocillopora","14  ",5.47,"survived",-0.857366362451108,6.98775618783265,"2018_2020"
"HAA","03","20","Pocillopora","17",42.38,"Pocillopora","18  ",76.64,"survived",0.808400188768287,7.34573971128002,"2018_2020"
"HAA","03","22","Pocillopora","7",34.44,"Pocillopora","0  ",94.15,"survived",1.73373983739837,6.62196118386985,"2018_2020"
"HAA","03","23","Pocillopora","18",34.69,NA,"",0,"died",NA,6.64595213696749,"2018_2020"
"HAA","03","24","Pocillopora","0",4.06,NA,"",0,"died",NA,2.27362102198778,"2018_2020"
"HAA","03","25","Pocillopora","6",6.08,"Pocillopora","5  ",51.93,"survived",7.54111842105263,2.78231853532082,"2018_2020"
"HAA","03","26","Pocillopora","11",14.65,"Pocillopora","20  ",14.8,"survived",0.0102389078498294,4.31890719168288,"2018_2020"
"HAA","03","27","Pocillopora","13",12.98,"Pocillopora","11  ",26.49,"survived",1.04083204930663,4.0652981797972,"2018_2020"
"HAA","03","28","Pocillopora","14",6.08,NA,"",0,"died",NA,2.78231853532082,"2018_2020"
"HAA","04","0","Pocillopora","1  ",126.89,"Pocillopora","0  ",31.06,"survived",-0.755221057608953,12.7106792041749,"2018_2020"
"HAA","04","1","Acropora","3  ",74.22,NA,"",0,"died",NA,9.7211027671887,"2018_2020"
"HAA","04","2","Pocillopora","21  ",71.83,"Pocillopora","2  3  5  ",33.14,"survived",-0.538632883196436,9.56330468500961,"2018_2020"
"HAA","04","3","Pocillopora","6  ",217.97,NA,"",0,"died",NA,16.65917235537,"2018_2020"
"HAA","04","5","Pocillopora","7  8  ",256.23,"Pocillopora","4  ",277.1,"survived",0.0814502595324513,18.0621750779769,"2018_2020"
"HAA","04","6","Pocillopora","9  ",217,NA,"",0,"died",NA,16.6220630851748,"2018_2020"
"HAA","04","7","Pocillopora","11  ",150.98,"Pocillopora","8  ",1.86,"died",-0.987680487481786,13.8648370514808,"2018_2020"
"HAA","04","8","Pocillopora","13  ",20.52,NA,"",0,"died",NA,5.1114455350679,"2018_2020"
"HAA","04","9","Pocillopora","10  ",53.61,NA,"",0,"died",NA,8.26186250147339,"2018_2020"
"HAA","04","10","Pocillopora","20  ",629.57,NA,"",0,"died",NA,28.3124251906988,"2018_2020"
"HAA","04","11","Pocillopora","22  ",93.5,"Pocillopora","6  ",114.3,"survived",0.222459893048128,10.9109072690009,"2018_2020"
"HAA","04","13","Pocillopora","18  ",46.95,"Pocillopora","11  ",53.41,"survived",0.137593184238552,7.73166195751702,"2018_2020"
"HAA","04","14","Pocillopora","19  ",22.31,"Pocillopora","7  ",10.87,"survived",-0.512774540564769,5.32972553167998,"2018_2020"
"HAA","04","15","Pocillopora","16  17  ",36.4,NA,"",0,"died",NA,6.80778373836595,"2018_2020"
"HAA","04","16","Pocillopora","12  ",274.09,"Pocillopora","10  ",359.48,"survived",0.311540005107811,18.6810659978616,"2018_2020"
"HAA","04","18","Pocillopora","24  ",442.28,"Pocillopora","13  ",4.16,"died",-0.990594193723433,23.7303262903287,"2018_2020"
"HAA","04","19","Pocillopora","26  ",70.24,NA,"",0,"died",NA,9.45686764326317,"2018_2020"
"HAA","04","20","Pocillopora","15  ",52.63,NA,"",0,"died",NA,8.18600007570313,"2018_2020"
"HAA","04","21","Pocillopora","29  ",52.83,"Pocillopora","15  ",84.4,"survived",0.597577134204051,8.20153919385615,"2018_2020"
"HAA","04","22","Pocillopora","30  ",49.83,"Pocillopora","12  ",27.14,"survived",-0.455348183825005,7.96527002142132,"2018_2020"
"HAA","04","23","Pocillopora","25  ",25.13,NA,"",0,"died",NA,5.65654574446231,"2018_2020"
"HAA","04","24","Pocillopora","28  ",34.93,"Pocillopora","14  ",60.58,"survived",0.734325794446035,6.66890225581386,"2018_2020"
"HAA","04","25","Pocillopora","5  ",25.76,NA,"",0,"died",NA,5.7270106226877,"2018_2020"
"HAA","04","26","Pocillopora","27  ",16.12,NA,"",0,"died",NA,4.53041073867821,"2018_2020"
"HAA","04","27","Pocillopora","0  ",3.41,"Pocillopora","1  ",26.41,"survived",6.74486803519062,2.08368588024849,"2018_2020"
"HAA","04","28","Acropora","2  ",12.8,NA,"",0,"died",NA,4.03701203523226,"2018_2020"
"HAA","04","29","Acropora","4  ",3.3,NA,"",0,"died",NA,2.04980255088778,"2018_2020"
"HAA","04","30","Acropora","14  ",12.89,NA,"",0,"died",NA,4.05117979502715,"2018_2020"
"HAA","04","31","Pocillopora","23  ",2.69,"Pocillopora","9  ",19.95,"survived",6.41635687732342,1.85067943613625,"2018_2020"
"HAA","05","0","Pocillopora","7",101.48,NA,"",0,"died",NA,11.3669850444049,"2018_2020"
"HAA","05","2","Pocillopora","3",997.72,"Pocillopora","0  ",538.42,"survived",-0.460349597081346,35.6417810802598,"2018_2020"
"HAA","05","4","Pocillopora","4",148.68,"Pocillopora","5  ",230.83,"survived",0.552528921172989,13.7588246413429,"2018_2020"
"HAA","05","5","Pocillopora","6",36.79,NA,"",0,"died",NA,6.84415684002103,"2018_2020"
"HAA","05","6","Pocillopora","5",58.82,NA,"",0,"died",NA,8.65401352098102,"2018_2020"
"HAA","05","7","Pocillopora","8",136.28,"Pocillopora","8  9  ",216.94,"survived",0.591869680070443,13.1725884000263,"2018_2020"
"HAA","05","8","Acropora","10",146.3,NA,"",0,"died",NA,13.6482579619069,"2018_2020"
"HAA","05","9","Pocillopora","13",84.96,"Pocillopora","10  ",142.5,"survived",0.67725988700565,10.4006938095831,"2018_2020"
"HAA","05","10","Pocillopora","14",659.45,NA,"",0,"died",NA,28.9765045817401,"2018_2020"
"HAA","05","11","Pocillopora","11",160.71,"Pocillopora","14  ",195.24,"survived",0.214859062908344,14.3046260781045,"2018_2020"
"HAA","05","12","Pocillopora","2",11.85,"Pocillopora","1  ",26.07,"survived",1.2,3.88431314457417,"2018_2020"
"HAA","05","13","Pocillopora","0",7.72,"Pocillopora","15  ",27.8,"survived",2.60103626943005,3.13518887554729,"2018_2020"
"HAA","05","14","Pocillopora","1",6.65,NA,"",0,"died",NA,2.90981837448471,"2018_2020"
"HAA","05","15","Pocillopora","9",5.06,"Pocillopora","6  ",20.34,"survived",3.0197628458498,2.53822617123847,"2018_2020"
"HAA","05","16","Pocillopora","12",9.57,"Pocillopora","11  ",51.71,"survived",4.40334378265413,3.49068796129295,"2018_2020"
"HAA","06","1","Pocillopora","2  ",21.85,"Pocillopora","0  ",66.02,"survived",2.02151029748284,5.27449372475343,"2018_2020"
"HAA","06","2","Pocillopora","1  ",16.23,NA,"",0,"died",NA,4.54584181544537,"2018_2020"
"HAA","06","4","Pocillopora","5  ",185.11,NA,"",0,"died",NA,15.3521780906139,"2018_2020"
"HAA","06","5","Pocillopora","6  ",86.94,"Pocillopora","2  ",209.42,"survived",1.40878766965723,10.5211903328129,"2018_2020"
"HAA","06","7","Pocillopora","8  ",534.81,"Pocillopora","5  14  ",21.3,"died",-0.960172771638526,26.0948508506911,"2018_2020"
"HAA","06","9","Pocillopora","11  ",224.71,"Pocillopora","6  ",167.37,"survived",-0.255173334520048,16.9147763241918,"2018_2020"
"HAA","06","10","Pocillopora","12  ",223.71,NA,"",0,"died",NA,16.8770974563964,"2018_2020"
"HAA","06","11","Pocillopora","7  ",13.91,"Pocillopora","4  ",20.27,"survived",0.457225017972682,4.20841562434916,"2018_2020"
"HAA","06","12","Pocillopora","14  15  ",201.3,NA,"",0,"died",NA,16.0094697087439,"2018_2020"
"HAA","06","13","Pocillopora","13  ",7.95,NA,"",0,"died",NA,3.18154905362852,"2018_2020"
"HAA","06","16","Pocillopora","10  ",147.18,"Pocillopora","7  ",229.94,"survived",0.562304660959369,13.6892438138168,"2018_2020"
"HAA","06","17","Pocillopora","20  ",26.65,NA,"",0,"died",NA,5.8251037645,"2018_2020"
"HAA","06","18","Pocillopora","18  ",137.23,"Pocillopora","8  ",37.09,"survived",-0.729723821321868,13.2184213400847,"2018_2020"
"HAA","06","20","Pocillopora","17  ",900.18,"Pocillopora","9  10  11  ",51.92,"died",-0.942322646581795,33.8547599811267,"2018_2020"
"HAA","06","23","Pocillopora","3  ",13.64,NA,"",0,"died",NA,4.16737176049697,"2018_2020"
"HAA","06","24","Pocillopora","4  ",4,NA,"",0,"died",NA,2.25675833419103,"2018_2020"
"HAA","06","25","Acropora","19  ",2.31,NA,"",0,"died",NA,1.71498785661538,"2018_2020"
"HAA","07","0","Pocillopora","0",1028.33,"Pocillopora","0  1  2  ",623.23,"survived",-0.393939688621357,36.1843947170256,"2018_2020"
"HAA","07","1","Pocillopora","3",363.2,"Pocillopora","4  ",290.8,"survived",-0.199339207048458,21.5044321628778,"2018_2020"
"HAA","07","2","Pocillopora","1",140.34,"Pocillopora","3  ",129.93,"survived",-0.0741769987174006,13.3673646508253,"2018_2020"
"HAA","07","4","Pocillopora","9",93.8,NA,"",0,"died",NA,10.9283973800443,"2018_2020"
"HAA","07","5","Pocillopora","8",33.72,NA,"",0,"died",NA,6.55237647334688,"2018_2020"
"HAA","07","6","Pocillopora","10",98.74,NA,"",0,"died",NA,11.2124784346348,"2018_2020"
"HAA","07","7","Pocillopora","11",87.63,"Pocillopora","8  ",114.95,"survived",0.311765377153943,10.5628585764055,"2018_2020"
"HAA","07","11","Pocillopora","6",65.71,"Pocillopora","9  ",18.48,"survived",-0.71876426723482,9.14683390493932,"2018_2020"
"HAA","07","12","Pocillopora","7",60.92,NA,"",0,"died",NA,8.8071421622037,"2018_2020"
"HAA","07","14","Pocillopora","4",229.57,NA,"",0,"died",NA,17.0967132012224,"2018_2020"
"HAA","07","15","Pocillopora","13",45.49,"Pocillopora","11  ",45.09,"survived",-0.00879314134974717,7.61049715130375,"2018_2020"
"HAA","07","16","Acropora","14",107.41,NA,"",0,"died",NA,11.694385811149,"2018_2020"
"HAA","07","17","Pocillopora","15",35.6,"Pocillopora","10  ",16.43,"survived",-0.538483146067416,6.73255729961296,"2018_2020"
"HAA","07","19","Pocillopora","5",29.83,"Pocillopora","12  ",39.59,"survived",0.327187395239692,6.16285125728748,"2018_2020"
"HAA","07","21","Pocillopora","16",22.93,"Pocillopora","13  ",56.26,"survived",1.45355429568251,5.40327518832581,"2018_2020"
"HAA","07","24","Pocillopora","12",7.06,NA,"",0,"died",NA,2.99817797767748,"2018_2020"
"HAA","07","25","Pocillopora","17",21.23,NA,"",0,"died",NA,5.1991225735433,"2018_2020"
"HAA","07","26","Pocillopora","18",12.46,NA,"",0,"died",NA,3.98303461288,"2018_2020"
"HAA","07","27","Pocillopora","19",7.24,NA,"",0,"died",NA,3.03615781933064,"2018_2020"
"HAA","08","0","Pocillopora","4  5  ",313.12,"Pocillopora","4  5  ",123.71,"survived",-0.604911854879918,19.9668917522852,"2018_2020"
"HAA","08","2","Pocillopora","2  ",154.54,"Pocillopora","2  ",96.74,"survived",-0.374013200465899,14.0273461226054,"2018_2020"
"HAA","08","3","Pocillopora","11  ",193.46,NA,"",0,"died",NA,15.6946144369483,"2018_2020"
"HAA","08","4","Pocillopora","6  ",173.47,NA,"",0,"died",NA,14.8616575059853,"2018_2020"
"HAA","08","5","Pocillopora","10  ",155.83,"Pocillopora","8  ",46.63,"survived",-0.700763652698454,14.0857700625873,"2018_2020"
"HAA","08","7","Pocillopora","8  ",170.26,NA,"",0,"died",NA,14.7235106169218,"2018_2020"
"HAA","08","13","Acropora","14  ",216.11,NA,"",0,"died",NA,16.5879413434192,"2018_2020"
"HAA","08","14","Pocillopora","13  ",76.74,"Pocillopora","9  ",25.13,"survived",-0.67253062288246,9.88475607503677,"2018_2020"
"HAA","08","15","Pocillopora","19  ",83.23,"Pocillopora","11  ",88.44,"survived",0.062597621050102,10.2942570061325,"2018_2020"
"HAA","08","16","Pocillopora","18  ",101.32,NA,"",0,"died",NA,11.3580205437641,"2018_2020"
"HAA","08","17","Pocillopora","17  ",17.86,"Pocillopora","10  ",32.56,"survived",0.823068309070549,4.76865371661332,"2018_2020"
"HAA","08","18","Pocillopora","23  ",272.99,NA,"",0,"died",NA,18.6435421344028,"2018_2020"
"HAA","08","19","Pocillopora","26  ",67.02,NA,"",0,"died",NA,9.23755997480669,"2018_2020"
"HAA","08","20","Pocillopora","22  ",149.56,NA,"",0,"died",NA,13.7994821029846,"2018_2020"
"HAA","08","22","Pocillopora","21  ",103.31,NA,"",0,"died",NA,11.4690181518118,"2018_2020"
"HAA","08","23","Pocillopora","20  ",558.22,"Pocillopora","12  13  ",8.83,"died",-0.984181863781305,26.6598533128384,"2018_2020"
"HAA","08","27","Pocillopora","25  ",185.76,NA,"",0,"died",NA,15.3791084861901,"2018_2020"
"HAA","08","28","Pocillopora","7  ",37.69,NA,"",0,"died",NA,6.92736590928098,"2018_2020"
"HAA","08","29","Pocillopora","24  ",41.65,NA,"",0,"died",NA,7.28219932700414,"2018_2020"
"HAA","08","30","Pocillopora","0  ",19,"Pocillopora","1  ",36.65,"survived",0.928947368421053,4.91849075936593,"2018_2020"
"HAA","08","31","Pocillopora","1  ",7.22,NA,"",0,"died",NA,3.03196133105089,"2018_2020"
"HAA","08","32","Acropora","3  ",16.09,NA,"",0,"died",NA,4.52619313273183,"2018_2020"
"HAA","08","33","Pocillopora","9  ",19.16,"Pocillopora","7  ",21.62,"survived",0.12839248434238,4.93915677794558,"2018_2020"
"HAA","08","34","Pocillopora","12  ",3.38,NA,"",0,"died",NA,2.07449985808745,"2018_2020"
"HAA","08","35","Pocillopora","15  ",17.15,NA,"",0,"died",NA,4.67290682468718,"2018_2020"
"HAA","08","36","Pocillopora","16  ",16.04,NA,"",0,"died",NA,4.51915504243349,"2018_2020"
"HAA","09","0","Pocillopora","1",53.83,NA,NA,0,"died",NA,8.27879729750003,"2018_2020"
"HAA","09","1","Pocillopora","7",1060.05,NA,NA,0,"died",NA,36.7382304880966,"2018_2020"
"HAA","09","2","Pocillopora","5",651.7,NA,NA,0,"died",NA,28.805732264671,"2018_2020"
"HAA","09","4","Pocillopora","13",88.02,"Pocillopora","2",137.21,"survived",0.558850261304249,10.5863376446998,"2018_2020"
"HAA","09","6","Pocillopora","19",89.18,NA,NA,0,"died",NA,10.6558670505727,"2018_2020"
"HAA","09","7","Acropora","11",50.52,"Acropora","4",29.33,"survived",-0.419437846397466,8.02022828852274,"2018_2020"
"HAA","09","9","Pocillopora","10",153.72,NA,NA,0,"died",NA,13.9900815872063,"2018_2020"
"HAA","09","10","Pocillopora","12",261.44,NA,NA,0,"died",NA,18.2448827503923,"2018_2020"
"HAA","09","11","Pocillopora","6",142.49,NA,NA,0,"died",NA,13.469369054611,"2018_2020"
"HAA","09","15","Pocillopora","8",211.57,"Pocillopora","7",155.07,"survived",-0.267051094200501,16.4127782681549,"2018_2020"
"HAA","09","18","Pocillopora","16",80.02,NA,NA,0,"died",NA,10.0937915755036,"2018_2020"
"HAA","09","20","Pocillopora","21",58.67,NA,NA,0,"died",NA,8.64297194775108,"2018_2020"
"HAA","09","22","Pocillopora","17",224.28,"Pocillopora","8",228.9,"survived",0.0205992509363296,16.8985847068091,"2018_2020"
"HAA","09","23","Pocillopora","22",21.83,"Pocillopora","9",37.73,"survived",0.728355474118186,5.27207921616971,"2018_2020"
"HAA","09","26","Pocillopora","14",217.92,"Pocillopora","3",239.47,"survived",0.0988895007342144,16.6572615272945,"2018_2020"
"HAA","09","29","Pocillopora","23",97.1,NA,NA,0,"died",NA,11.1189729648823,"2018_2020"
"HAA","09","32","Pocillopora","0",380.77,NA,NA,0,"died",NA,22.018433673829,"2018_2020"
"HAA","09","33","Acropora","9",34.06,NA,NA,0,"died",NA,6.58532754642316,"2018_2020"
"HAA","09","34","Pocillopora","15",9.21,NA,NA,0,"died",NA,3.42440304389113,"2018_2020"
"HAA","09","35","Pocillopora","18",13.07,"Pocillopora","6",85.24,"survived",5.52180566182096,4.07936770219216,"2018_2020"
"HAA","10","0","Pocillopora","1",146.14,NA,NA,0,"died",NA,13.6407927580327,"2018_2020"
"HAA","10","1","Pocillopora","2",142.94,"Pocillopora","0",153.67,"survived",0.0750664614523576,13.4906212060247,"2018_2020"
"HAA","10","2","Acropora","0",367.88,NA,NA,0,"died",NA,21.6425359816536,"2018_2020"
"HAA","10","3","Pocillopora","3",63.05,NA,NA,0,"died",NA,8.95978533758215,"2018_2020"
"HAA","10","4","Pocillopora","5",65.9,"Pocillopora","1",91.46,"survived",0.387860394537177,9.16004836221115,"2018_2020"
"HAA","10","5","Pocillopora","4",267.37,"Pocillopora","3",193.04,"survived",-0.278004263754348,18.4506383920947,"2018_2020"
