"genet_ID","spec_1","ID_1","area_1","spec_2","ID_2","area_2","state","rel_change","comparison","site"
"HAA_09_26","Pocillopora","30  ",74.05,"Pocillopora","14",217.92,"grew",1.94287643484132,"2016_2018","HAA"
"HAA_09_27","Pocillopora","31  ",1.15,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_09_28","Pocillopora","32  ",1.61,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_09_29","Pocillopora","33  ",65.79,"Pocillopora","23",97.1,"grew",0.475908192734458,"2016_2018","HAA"
"HAA_09_30","Pocillopora","34  ",2.3,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_09_31","Pocillopora","35  ",1.81,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_09_32","Pocillopora","36  ",231.39,"Pocillopora","0",380.77,"grew",0.645576731924457,"2016_2018","HAA"
"HAA_09_33","Acropora","",34.06,"Acropora","9",34.06,"born",NA,"2016_2018","HAA"
"HAA_09_34","Pocillopora","",9.21,"Pocillopora","15",9.21,"born",NA,"2016_2018","HAA"
"HAA_09_35","Pocillopora","",13.07,"Pocillopora","18",13.07,"born",NA,"2016_2018","HAA"
"HAA_10_0","Pocillopora","0  ",110.07,"Pocillopora","1",146.14,"grew",0.327700554192786,"2016_2018","HAA"
"HAA_10_1","Pocillopora","1  ",129.4,"Pocillopora","2",142.94,"grew",0.104636785162287,"2016_2018","HAA"
"HAA_10_2","Acropora","2  ",136.95,"Acropora","0",367.88,"grew",1.68623585250091,"2016_2018","HAA"
"HAA_10_3","Pocillopora","3  ",21.05,"Pocillopora","3",63.05,"grew",1.99524940617577,"2016_2018","HAA"
"HAA_10_4","Pocillopora","4  ",23.66,"Pocillopora","5",65.9,"grew",1.78529163144548,"2016_2018","HAA"
"HAA_10_5","Pocillopora","5  ",202.23,"Pocillopora","4",267.37,"grew",0.32210849033279,"2016_2018","HAA"
"HAA_10_6","Pocillopora","6  ",129.22,"Pocillopora","6",61.43,"shrunk",-0.524609193623278,"2016_2018","HAA"
"HAA_10_7","Pocillopora","7  ",63.6,"Pocillopora","7",131.92,"grew",1.07421383647799,"2016_2018","HAA"
"HAA_10_8","Pocillopora","8  ",193.98,"Pocillopora","9",118.65,"shrunk",-0.388339004021033,"2016_2018","HAA"
"HAA_10_9","Pocillopora","9  ",10.04,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_10_10","Acropora","10  ",10.2,"Acropora","11",26.07,"grew",1.55588235294118,"2016_2018","HAA"
"HAA_10_11","Acropora","11  ",115.86,"Acropora","12",281.18,"grew",1.42689452787847,"2016_2018","HAA"
"HAA_10_12","Pocillopora","12  ",13.86,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_10_13","Pocillopora","13  ",10.1,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_10_14","Pocillopora","14  ",71.35,"Pocillopora","14",47.04,"shrunk",-0.340714786264891,"2016_2018","HAA"
"HAA_10_15","Pocillopora","15  ",16.17,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_10_16","Pocillopora","16  ",228.61,"Pocillopora","10",442.32,"grew",0.934823498534622,"2016_2018","HAA"
"HAA_10_17","Pocillopora","17  ",20.57,"Pocillopora","15",68.31,"grew",2.32085561497326,"2016_2018","HAA"
"HAA_10_18","Pocillopora","18  ",84.89,"Pocillopora","18",109.13,"grew",0.285546000706797,"2016_2018","HAA"
"HAA_10_19","Pocillopora","19  ",12.39,"Pocillopora","17",27.42,"grew",1.21307506053269,"2016_2018","HAA"
"HAA_10_20","Pocillopora","20  ",22.81,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_10_21","Pocillopora","21  ",3.79,"Pocillopora","16",26.21,"grew",5.9155672823219,"2016_2018","HAA"
"HAA_10_22","Pocillopora","22  ",44.41,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_10_23","Pocillopora","23  ",19.49,"Pocillopora","13",95.87,"grew",3.91893278604413,"2016_2018","HAA"
"HAA_10_24","Pocillopora","24  25  ",60.6,"Pocillopora","22",151.39,"grew",1.49818481848185,"2016_2018","HAA"
"HAA_10_25","Pocillopora","26  ",84.56,"Pocillopora","20",96.62,"grew",0.142620624408704,"2016_2018","HAA"
"HAA_10_26","Pocillopora","27  ",324.41,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_10_27","Pocillopora","",15.63,"Pocillopora","8",15.63,"born",NA,"2016_2018","HAA"
"HAA_10_28","Pocillopora","",452.45,"Pocillopora","19",452.45,"born",NA,"2016_2018","HAA"
"HAA_10_29","Pocillopora","",1.96,"Pocillopora","21",1.96,"born",NA,"2016_2018","HAA"
"HAA_11_0","Pocillopora","0  ",9.89,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_11_1","Pocillopora","1  ",9.13,"Pocillopora","2",57.62,"grew",5.31106243154436,"2016_2018","HAA"
"HAA_11_2","Pocillopora","3  ",68.06,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_11_3","Acropora","4  ",8.64,"Acropora","10",5.07,"shrunk",-0.413194444444444,"2016_2018","HAA"
"HAA_11_4","Pocillopora","5  ",48.82,"Pocillopora","6",113.33,"grew",1.32138467841049,"2016_2018","HAA"
"HAA_11_5","Pocillopora","7  ",9.82,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_11_6","Pocillopora","8  ",86.68,"Pocillopora","5",90.3,"no change",0.0417628057221965,"2016_2018","HAA"
"HAA_11_7","Pocillopora","9  ",148.03,"Pocillopora","7",525.33,"grew",2.54880767412011,"2016_2018","HAA"
"HAA_11_8","Pocillopora","12  ",62.97,"Pocillopora","8",142.24,"grew",1.25885342226457,"2016_2018","HAA"
"HAA_11_9","Pocillopora","13  ",13.05,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_11_10","Pocillopora","14  ",126.3,"Pocillopora","11",185.09,"grew",0.46547901821061,"2016_2018","HAA"
"HAA_11_11","Pocillopora","15  ",2.38,"Pocillopora","3",28.28,"grew",10.8823529411765,"2016_2018","HAA"
"HAA_11_12","Pocillopora","16  ",4.8,"Pocillopora","0",18.95,"grew",2.94791666666667,"2016_2018","HAA"
"HAA_11_13","Pocillopora","17  ",27.37,"Pocillopora","13",36.8,"grew",0.34453781512605,"2016_2018","HAA"
"HAA_11_14","Pocillopora","18  ",173.79,"Pocillopora","12",315.34,"grew",0.814488750791185,"2016_2018","HAA"
"HAA_11_15","Pocillopora","19  ",53.2,"Pocillopora","16",77.42,"grew",0.455263157894737,"2016_2018","HAA"
"HAA_11_16","Pocillopora","20  ",8.48,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_11_17","Pocillopora","21  ",26.79,"Pocillopora","14",54.86,"grew",1.04777902202314,"2016_2018","HAA"
"HAA_11_18","Pocillopora","22  ",15.61,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_11_19","Pocillopora","23  ",5.12,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_11_20","Pocillopora","24  ",30.53,"Pocillopora","17",54.42,"grew",0.782509007533574,"2016_2018","HAA"
"HAA_11_21","Pocillopora","25  ",289.62,"Pocillopora","18",700.34,"grew",1.41813410676058,"2016_2018","HAA"
"HAA_11_22","Pocillopora","26  ",11.61,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_11_23","Pocillopora","27  ",9.16,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_11_24","Pocillopora","28  ",3.21,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_11_25","Pocillopora","29  ",142.22,"Pocillopora","24",201.02,"grew",0.413443960061876,"2016_2018","HAA"
"HAA_11_26","Pocillopora","30  ",28.58,"Pocillopora","25",60.37,"grew",1.11231630510847,"2016_2018","HAA"
"HAA_11_27","Pocillopora","31  32  ",647.09,"Pocillopora","23",1107.45,"grew",0.71143117649786,"2016_2018","HAA"
"HAA_11_28","Pocillopora","33  ",128.24,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_11_29","Pocillopora","34  ",457.99,"Pocillopora","22",304.46,"shrunk",-0.335225659948907,"2016_2018","HAA"
"HAA_11_30","Acropora","35  ",99.86,"Acropora","20",165.11,"grew",0.65341478069297,"2016_2018","HAA"
"HAA_11_31","Acropora","36  ",14.52,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_11_32","Pocillopora","37  ",6.98,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_11_33","Pocillopora","38  ",5.06,"Pocillopora","15",13.83,"grew",1.73320158102767,"2016_2018","HAA"
"HAA_11_34","Pocillopora","39  ",8.95,"Pocillopora","1",17.07,"grew",0.907262569832402,"2016_2018","HAA"
"HAA_11_35","Acropora","",20.24,"Acropora","4",20.24,"born",NA,"2016_2018","HAA"
"HAA_11_36","Acropora","",6.25,"Acropora","9",6.25,"born",NA,"2016_2018","HAA"
"HAA_11_37","Pocillopora","",42.46,"Pocillopora","19",42.46,"born",NA,"2016_2018","HAA"
"HAA_11_38","Acropora","",0.44,"Acropora","21",0.44,"born",NA,"2016_2018","HAA"
"HAA_11_39","Pocillopora","",16.31,"Pocillopora","26",16.31,"born",NA,"2016_2018","HAA"
"HAA_12_0","Pocillopora","0",5.16,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_12_1","Pocillopora","1",4.76,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_12_2","Pocillopora","2",48.96,"Pocillopora","1",142.22,"grew",1.90482026143791,"2016_2018","HAA"
"HAA_12_3","Pocillopora","3",18.52,"Pocillopora","2",25.93,"grew",0.400107991360691,"2016_2018","HAA"
"HAA_12_4","Pocillopora","4",10.68,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_12_5","Pocillopora","5",296.74,"Pocillopora","3",286.39,"no change",-0.0348790186695424,"2016_2018","HAA"
"HAA_12_6","Pocillopora","6",28.84,"Pocillopora","4",82.05,"grew",1.84500693481276,"2016_2018","HAA"
"HAA_12_7","Pocillopora","7",16.6,"Pocillopora","5",31.71,"grew",0.910240963855422,"2016_2018","HAA"
"HAA_12_8","Pocillopora","8",29.3,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_12_9","Pocillopora","9",4.37,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_12_10","Pocillopora","10",10.91,"Pocillopora","6",22.17,"grew",1.032080659945,"2016_2018","HAA"
"HAA_12_11","Pocillopora","11",31.83,"Pocillopora","7",40.2,"grew",0.262959472196042,"2016_2018","HAA"
"HAA_12_12","Pocillopora","12",5.29,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_12_13","Acropora","13",126.43,"Acropora","10",420.77,"grew",2.32808668828601,"2016_2018","HAA"
"HAA_12_14","Pocillopora","14",87.83,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_12_15","Acropora","15",39.3,"Acropora","11",258.2,"grew",5.56997455470738,"2016_2018","HAA"
"HAA_12_16","Pocillopora","16",233.8,"Pocillopora","14",275.91,"grew",0.18011120615911,"2016_2018","HAA"
"HAA_12_17","Pocillopora","17",1.72,"Pocillopora","17",15.05,"grew",7.75,"2016_2018","HAA"
"HAA_12_18","Pocillopora","18",5.3,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_12_19","Acropora","19",8.35,"Acropora","15",28.99,"grew",2.47185628742515,"2016_2018","HAA"
"HAA_12_20","Pocillopora","20",9.11,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_12_21","Pocillopora","21",32.47,"Pocillopora","16",130.52,"grew",3.01971050200185,"2016_2018","HAA"
"HAA_12_22","Pocillopora","22",14.08,"Pocillopora","18",34.26,"grew",1.43323863636364,"2016_2018","HAA"
"HAA_12_23","Pocillopora","23",17.6,"Pocillopora","19",70.18,"grew",2.9875,"2016_2018","HAA"
"HAA_12_24","Pocillopora","24",42.97,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_12_25","Pocillopora","25",12.19,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_12_26","Pocillopora","26",3.79,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_12_27","Pocillopora","27",4.66,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_12_28","Pocillopora","28",10.9,"Pocillopora","20",19.51,"grew",0.789908256880734,"2016_2018","HAA"
"HAA_12_29","Acropora",NA,3.64,"Acropora","8",3.64,"born",NA,"2016_2018","HAA"
"HAA_12_30","Acropora",NA,14.38,"Acropora","9",14.38,"born",NA,"2016_2018","HAA"
"HAA_12_31","Acropora",NA,97.69,"Acropora","12",97.69,"born",NA,"2016_2018","HAA"
"HAA_12_32","Pocillopora",NA,83.32,"Pocillopora","13",83.32,"born",NA,"2016_2018","HAA"
"HAA_12_33","Acropora",NA,27.12,"Acropora","21",27.12,"born",NA,"2016_2018","HAA"
"HAA_13_0","Acropora","0  ",15.44,"Acropora","3  ",111.76,"grew",6.23834196891192,"2016_2018","HAA"
"HAA_13_1","Pocillopora","1  ",5.38,NA,"",0,"died",NA,"2016_2018","HAA"
"HAA_13_2","Pocillopora","2  ",6.28,"Pocillopora","4  ",36.73,"grew",4.84872611464968,"2016_2018","HAA"
"HAA_13_3","Pocillopora","3  ",1.95,NA,"",0,"died",NA,"2016_2018","HAA"
"HAA_13_4","Pocillopora","4  ",44.17,"Pocillopora","5  ",85.37,"grew",0.932759791713833,"2016_2018","HAA"
"HAA_13_5","Pocillopora","6  ",28.39,NA,"",0,"died",NA,"2016_2018","HAA"
"HAA_13_6","Pocillopora","7  ",2.65,NA,"",0,"died",NA,"2016_2018","HAA"
"HAA_13_7","Pocillopora","8  ",3.83,NA,"",0,"died",NA,"2016_2018","HAA"
"HAA_13_8","Pocillopora","9  ",10.29,NA,"",0,"died",NA,"2016_2018","HAA"
"HAA_13_9","Pocillopora","10  ",13.49,"Pocillopora","9  ",19.65,"grew",0.456634544106746,"2016_2018","HAA"
"HAA_13_10","Pocillopora","11  ",158.14,"Pocillopora","8  ",515.56,"grew",2.26014923485519,"2016_2018","HAA"
"HAA_13_11","Pocillopora","12  ",149.61,"Pocillopora","7  ",312.04,"grew",1.08568945926074,"2016_2018","HAA"
"HAA_13_12","Pocillopora","13  ",18.09,"Pocillopora","10  ",41.11,"grew",1.27252625760088,"2016_2018","HAA"
"HAA_13_13","Pocillopora","14  ",10.12,NA,"",0,"died",NA,"2016_2018","HAA"
"HAA_13_14","Pocillopora","15  ",147.69,"Pocillopora","16  ",242.56,"grew",0.642358995192633,"2016_2018","HAA"
"HAA_13_15","Pocillopora","16  ",2.8,NA,"",0,"died",NA,"2016_2018","HAA"
"HAA_13_16","Pocillopora","17  ",156.34,"Pocillopora","15  ",196.2,"grew",0.254957144684662,"2016_2018","HAA"
"HAA_13_17","Pocillopora","18  ",63.19,NA,"",0,"died",NA,"2016_2018","HAA"
"HAA_13_18","Pocillopora","19  ",110.96,NA,"",0,"died",NA,"2016_2018","HAA"
"HAA_13_19","Pocillopora","20  ",7.9,"Pocillopora","17  ",35.5,"grew",3.49367088607595,"2016_2018","HAA"
"HAA_13_20","Pocillopora","21  ",5.68,NA,"",0,"died",NA,"2016_2018","HAA"
"HAA_13_21","Pocillopora","22  ",11.73,NA,"",0,"died",NA,"2016_2018","HAA"
"HAA_13_22","Pocillopora","23  24  ",122.61,"Pocillopora","11  ",121.14,"no change",-0.0119892341570834,"2016_2018","HAA"
"HAA_13_23","Pocillopora","25  ",42.59,"Pocillopora","19  ",122.04,"grew",1.86546137590984,"2016_2018","HAA"
"HAA_13_24","Pocillopora","26  ",96.56,"Pocillopora","18  ",137.7,"grew",0.426056338028169,"2016_2018","HAA"
"HAA_13_25","Pocillopora","29  ",8.5,NA,"",0,"died",NA,"2016_2018","HAA"
"HAA_13_26","Pocillopora","",27.29,"Pocillopora","0  ",27.29,"born",NA,"2016_2018","HAA"
"HAA_13_27","Pocillopora","",32.33,"Pocillopora","1  2  ",32.33,"born",NA,"2016_2018","HAA"
"HAA_13_28","Pocillopora","",2.68,"Pocillopora","6  ",2.68,"born",NA,"2016_2018","HAA"
"HAA_13_29","Acropora","",10.7,"Acropora","14  ",10.7,"born",NA,"2016_2018","HAA"
"HAA_13_30","Pocillopora","",6.39,"Pocillopora","20  ",6.39,"born",NA,"2016_2018","HAA"
"HAA_13_31","Pocillopora","",11.27,"Pocillopora","21  ",11.27,"born",NA,"2016_2018","HAA"
"HAA_14_0","Pocillopora","0  ",4.13,"Pocillopora","2",23.52,"grew",4.69491525423729,"2016_2018","HAA"
"HAA_14_1","Pocillopora","1  ",18.06,"Pocillopora","1",62.75,"grew",2.47452934662237,"2016_2018","HAA"
"HAA_14_2","Pocillopora","2  ",112.67,"Pocillopora","8",253.78,"grew",1.252418567498,"2016_2018","HAA"
"HAA_14_3","Pocillopora","3  ",1.45,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_14_4","Pocillopora","4  ",50.62,"Pocillopora","11",77.5,"grew",0.531015408929277,"2016_2018","HAA"
"HAA_14_5","Pocillopora","5  ",29.22,"Pocillopora","13",73.02,"grew",1.49897330595483,"2016_2018","HAA"
"HAA_14_6","Pocillopora","6  ",81.68,"Pocillopora","14",163.31,"grew",0.999387855044074,"2016_2018","HAA"
"HAA_14_7","Pocillopora","7  ",61.91,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_14_8","Pocillopora","8  ",40.36,"Pocillopora","15",84.82,"grew",1.101585728444,"2016_2018","HAA"
"HAA_14_9","Pocillopora","9  ",29.47,"Pocillopora","16",73.01,"grew",1.47743467933492,"2016_2018","HAA"
"HAA_14_10","Pocillopora","10  12  ",343.16,"Pocillopora","22",791.33,"grew",1.30600885884136,"2016_2018","HAA"
"HAA_14_11","Pocillopora","11  ",9.04,"Pocillopora","23",7.79,"shrunk",-0.138274336283186,"2016_2018","HAA"
"HAA_14_12","Pocillopora","13  ",9.7,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_14_13","Pocillopora","14  ",18.33,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_14_14","Pocillopora","15  ",22.56,"Pocillopora","17",46.47,"grew",1.05984042553191,"2016_2018","HAA"
"HAA_14_15","Pocillopora","16  ",22.62,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_14_16","Pocillopora","17  ",329.97,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_14_17","Pocillopora","18  ",4.3,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_14_18","Pocillopora","19  ",6.19,"Pocillopora","24",12.89,"grew",1.08239095315024,"2016_2018","HAA"
"HAA_14_19","Pocillopora","20  ",1.42,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_14_20","Pocillopora","21  ",4.1,"Pocillopora","9",10.17,"grew",1.48048780487805,"2016_2018","HAA"
"HAA_14_21","Pocillopora","22  ",3.73,"Pocillopora","10",23.25,"grew",5.23324396782842,"2016_2018","HAA"
"HAA_14_22","Pocillopora","23  ",2.01,"Pocillopora","25",51.93,"grew",24.8358208955224,"2016_2018","HAA"
"HAA_14_23","Pocillopora","",6.41,"Pocillopora","0",6.41,"born",NA,"2016_2018","HAA"
"HAA_14_24","Pocillopora","",1.09,"Pocillopora","7",1.09,"born",NA,"2016_2018","HAA"
"HAA_14_25","Pocillopora","",17.82,"Pocillopora","18",17.82,"born",NA,"2016_2018","HAA"
"HAA_14_26","Acropora","",40.02,"Acropora","19",40.02,"born",NA,"2016_2018","HAA"
"HAA_14_27","Pocillopora","",26.9,"Pocillopora","20",26.9,"born",NA,"2016_2018","HAA"
"HAA_14_28","Pocillopora","",11.48,"Pocillopora","21",11.48,"born",NA,"2016_2018","HAA"
"HAA_15_0","Pocillopora","0  ",2.53,"Pocillopora","2  ",10.52,"grew",3.15810276679842,"2016_2018","HAA"
"HAA_15_1","Pocillopora","1  ",4.1,NA,"",0,"died",NA,"2016_2018","HAA"
"HAA_15_2","Pocillopora","2  ",88.66,"Pocillopora","1  ",235.43,"grew",1.65542521994135,"2016_2018","HAA"
"HAA_15_3","Pocillopora","3  ",8.51,"Pocillopora","4  ",50.1,"grew",4.88719153936545,"2016_2018","HAA"
"HAA_15_4","Pocillopora","4  ",5.57,"Pocillopora","7  ",69.61,"grew",11.4973070017953,"2016_2018","HAA"
"HAA_15_5","Pocillopora","5  ",33.58,"Pocillopora","5  ",101.52,"grew",2.02322811197141,"2016_2018","HAA"
"HAA_15_6","Pocillopora","6  ",1.8,"Pocillopora","6  ",20.21,"grew",10.2277777777778,"2016_2018","HAA"
"HAA_15_7","Pocillopora","7  ",19.69,NA,"",0,"died",NA,"2016_2018","HAA"
"HAA_15_8","Pocillopora","8  ",8.62,"Pocillopora","8  ",42.58,"grew",3.93967517401392,"2016_2018","HAA"
"HAA_15_9","Pocillopora","9  30  ",7.76,"Pocillopora","9  11  ",29.55,"grew",2.80798969072165,"2016_2018","HAA"
"HAA_15_10","Pocillopora","10  ",67.92,"Pocillopora","12  ",137.39,"grew",1.02282096584217,"2016_2018","HAA"
"HAA_15_11","Pocillopora","11  12  ",74.63,"Pocillopora","13  14  ",126.2,"grew",0.69100897762294,"2016_2018","HAA"
"HAA_15_12","Acropora","13  ",45.78,"Acropora","16  ",223.91,"grew",3.891000436872,"2016_2018","HAA"
"HAA_15_13","Acropora","14  ",6.93,"Acropora","17  ",51.53,"grew",6.43578643578644,"2016_2018","HAA"
"HAA_15_14","Pocillopora","15  ",4.35,"Pocillopora","25  ",28.03,"grew",5.44367816091954,"2016_2018","HAA"
"HAA_15_15","Pocillopora","16  ",16.9,"Pocillopora","27  ",60.39,"grew",2.57337278106509,"2016_2018","HAA"
"HAA_15_16","Pocillopora","17  ",2.32,"Pocillopora","26  ",7.03,"grew",2.0301724137931,"2016_2018","HAA"
"HAA_15_17","Pocillopora","18  20  ",115.56,"Pocillopora","29  ",288.56,"grew",1.49705780546902,"2016_2018","HAA"
"HAA_15_18","Pocillopora","19  ",33.66,"Pocillopora","28  ",58.59,"grew",0.740641711229947,"2016_2018","HAA"
"HAA_15_19","Pocillopora","21  ",3.22,"Pocillopora","18  ",12.04,"grew",2.73913043478261,"2016_2018","HAA"
"HAA_15_20","Pocillopora","23  ",4.44,"Pocillopora","10  ",12.25,"grew",1.75900900900901,"2016_2018","HAA"
"HAA_15_21","Pocillopora","24  ",1.15,NA,"",0,"died",NA,"2016_2018","HAA"
"HAA_15_22","Pocillopora","25  ",2.73,NA,"",0,"died",NA,"2016_2018","HAA"
"HAA_15_23","Pocillopora","26  ",1.93,"Pocillopora","19  ",11.52,"grew",4.96891191709845,"2016_2018","HAA"
"HAA_15_24","Pocillopora","27  ",1.4,"Pocillopora","15  ",12.73,"grew",8.09285714285714,"2016_2018","HAA"
"HAA_15_25","Pocillopora","28  ",2.11,"Pocillopora","30  ",25.67,"grew",11.1658767772512,"2016_2018","HAA"
"HAA_15_26","Pocillopora","29  ",0.92,"Pocillopora","31  ",16.48,"grew",16.9130434782609,"2016_2018","HAA"
"HAA_15_27","Acropora","",4.06,"Acropora","0  ",4.06,"born",NA,"2016_2018","HAA"
"HAA_15_28","Pocillopora","",5.86,"Pocillopora","3  ",5.86,"born",NA,"2016_2018","HAA"
"HAA_15_29","Pocillopora","",0.66,"Pocillopora","20  ",0.66,"born",NA,"2016_2018","HAA"
"HAA_15_30","Pocillopora","",4.13,"Pocillopora","24  ",4.13,"born",NA,"2016_2018","HAA"
"HAA_15_31","Pocillopora","",5.43,"Pocillopora","32  ",5.43,"born",NA,"2016_2018","HAA"
"HAA_15_32","Pocillopora","",4.81,"Pocillopora","33  ",4.81,"born",NA,"2016_2018","HAA"
"HAA_16_0","Pocillopora","0  ",8.16,"Pocillopora","2",44.94,"grew",4.50735294117647,"2016_2018","HAA"
"HAA_16_1","Pocillopora","1  ",2.33,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_16_2","Pocillopora","2  ",12.79,"Pocillopora","3",118.76,"grew",8.28537920250196,"2016_2018","HAA"
"HAA_16_3","Pocillopora","3  ",53.83,"Pocillopora","8",134.39,"grew",1.49656325469069,"2016_2018","HAA"
"HAA_16_4","Pocillopora","4  ",8.37,"Pocillopora","6",53.45,"grew",5.38590203106332,"2016_2018","HAA"
"HAA_16_5","Pocillopora","5  ",3.89,"Pocillopora","5",8.73,"grew",1.24421593830334,"2016_2018","HAA"
"HAA_16_6","Pocillopora","6  ",3.31,"Pocillopora","7",26.54,"grew",7.01812688821752,"2016_2018","HAA"
"HAA_16_7","Pocillopora","7  ",16.37,"Pocillopora","27",60.3,"grew",2.68356750152718,"2016_2018","HAA"
"HAA_16_8","Pocillopora","8  ",0.33,"Pocillopora","25",4.84,"grew",13.6666666666667,"2016_2018","HAA"
"HAA_16_9","Pocillopora","10  ",5.6,"Pocillopora","4",23.05,"grew",3.11607142857143,"2016_2018","HAA"
"HAA_16_10","Pocillopora","11  27  ",52,"Pocillopora","12",160.44,"grew",2.08538461538462,"2016_2018","HAA"
"HAA_16_11","Pocillopora","12  ",98.55,"Pocillopora","13",245.16,"grew",1.48767123287671,"2016_2018","HAA"
"HAA_16_12","Pocillopora","13  ",16.76,"Pocillopora","9",21.85,"grew",0.303699284009546,"2016_2018","HAA"
"HAA_16_13","Pocillopora","14  ",41.73,"Pocillopora","10",76.77,"grew",0.839683680805176,"2016_2018","HAA"
"HAA_16_14","Pocillopora","15  ",3.14,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_16_15","Pocillopora","16  ",13.64,"Pocillopora","14",41.25,"grew",2.0241935483871,"2016_2018","HAA"
"HAA_16_16","Pocillopora","18  ",65.33,"Pocillopora","15",135.57,"grew",1.07515689575999,"2016_2018","HAA"
"HAA_16_17","Pocillopora","19  ",13.14,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_16_18","Pocillopora","20  ",75.09,"Pocillopora","16",103.24,"grew",0.374883473165535,"2016_2018","HAA"
"HAA_16_19","Pocillopora","21  ",9.35,NA,NA,0,"died",NA,"2016_2018","HAA"
"HAA_16_20","Pocillopora","22  ",20.11,"Pocillopora","18",83.63,"grew",3.15862754848334,"2016_2018","HAA"
"HAA_16_21","Pocillopora","23  ",32.41,"Pocillopora","20",91.52,"grew",1.82381980870102,"2016_2018","HAA"
"HAA_16_22","Pocillopora","24  ",30.93,"Pocillopora","23",87.85,"grew",1.84028451341739,"2016_2018","HAA"
"HAA_16_23","Pocillopora","25  ",49.18,"Pocillopora","24",244.4,"grew",3.96949979666531,"2016_2018","HAA"
"HAA_16_24","Pocillopora","26  ",7.2,"Pocillopora","22",33.47,"grew",3.64861111111111,"2016_2018","HAA"
"HAA_16_25","Pocillopora","28  ",2.34,"Pocillopora","21",17.74,"grew",6.58119658119658,"2016_2018","HAA"
"HAA_16_26","Pocillopora","",31.72,"Pocillopora","11",31.72,"born",NA,"2016_2018","HAA"
"HAA_16_27","Pocillopora","",2.75,"Pocillopora","17",2.75,"born",NA,"2016_2018","HAA"
"HAA_16_28","Acropora","",9.01,"Acropora","19",9.01,"born",NA,"2016_2018","HAA"
"HAA_16_29","Pocillopora","",3.63,"Pocillopora","26",3.63,"born",NA,"2016_2018","HAA"
"HAA_16_30","Pocillopora","",5.61,"Pocillopora","28",5.61,"born",NA,"2016_2018","HAA"
"HAA_17_0","Pocillopora","0",14.43,NA,"",0,"died",NA,"2016_2018","HAA"
"HAA_17_1","Pocillopora","1",96.02,"Pocillopora","7  ",160.32,"grew",0.669652155800875,"2016_2018","HAA"
"HAA_17_2","Pocillopora","2",13.98,"Pocillopora","0  ",55.93,"grew",3.00071530758226,"2016_2018","HAA"
"HAA_17_3","Pocillopora","3",2.9,NA,"",0,"died",NA,"2016_2018","HAA"
"HAA_17_4","Pocillopora","4",18.07,"Pocillopora","2  ",25.67,"grew",0.420586607636967,"2016_2018","HAA"
